CO_ANO,CO_IES,NO_IES,SG_IES,MANT,MANTENEDORA,NU_CNPJ,ORG,NOMEORG,COREDE,rede,CO_DEP,DEPADM,DEP5,DEPADM5,REGIES,REGIAOIES,COUFIES,NOMEUFIES,SIGLAUFIES,MUNICIPIOIES,COMUNICIES,COMUNICIES12,LOCIES,LOCALIES,CO_CURSO,NO_CURSO,REG,NO_REGIAO,COUF,NO_UF,SIGLAUF,MUNICIPIO,CO_MUNICIPIO,COMUNICIPIO12,CO_MUNICIPIO_12,LOC,LOCAL,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_GRAU_ACADEMICO,GRAU_ACADEMICO,NIVEL,NO_NIVEL,UNIDFUNC,NO_LOCAL_OFERTA,CO_CURSO_POLO,TOTALALUNOS,NCURSO,VAGAST,VAGNOVAS,VAGNOVASD,VAGNOVASDM,VAGNOVASDV,VAGNOVASN,VAGNOVASINT,VAGESP,VAGESPD,VAGESPDM,VAGESPDV,VAGESPN,VAGESPINT,VAGREMANESC,VAGREMANESCD,VAGREMANESCDM,VAGREMANESCDV,VAGREMANESCN,VAGREMANESCINT,INSCRITOST,INSCRNOVAS,INSCRNOVASD,INSCRNOVASDM,INSCRNOVASDV,INSCRNOVASN,INSCRNOVASINT,INSCRESP,INSCRESPD,INSCRESPDM,INSCRESPDV,INSCRESPN,INSCRESPINT,INSCRREMANESC,INSCRREMANESCD,INSCRREMANESCDM,INSCRREMANESCDV,INSCRREMANESCN,INSCRREMANESCINT,MATT,MATF,MATM,MATD,MATDM,MATDV,MATN,MATINT,MATE18,MATE18F,MATE18M,M19A24,M19A24F,M19A24M,M25A29,M25A29F,M25A29M,M30A34,M30A34F,M30A34M,M35A39,M35A39F,M35A39M,M40A44,M40A44F,M40A44M,M45A49,M45A49F,M45A49M,M50A54,M50A54F,M50A54M,M55A59,M55A59F,M55A59M,M60A64,M60A64F,M60A64M,M65OUMAIS,M65OUMAISF,M65OUMAISM,MMENOR18,M18,M19,M20,M21,M22,M23,M24,MMAIS20,MMAIS24,M30,MMAIS30,M40,MMAIS40,M50,MMAIS50,M60,MMAIS60,MMAIS60F,M60A69,M60A69F,M70,M70A79,M70A79F,M80,M80OUMAIS,M80OUMAISF,M90,M90OUMAIS,M90OUMAISF,MATE39,MATE39F,M4049,M4049F,M5059,M5059F,M65A69,M65A69F,MBRANCA,MBRANCAF,MPRETA,MPRETAF,MPARDA,MPARDAF,MAMARELA,MAMARELAF,MINDIGENA,MINDIGENAF,MNDI,MNDIF,MND,MNDF,CONCLT,CONCL1S,CONCL2S,CONCLTF,CONCLTM,CONCLD,CONCLDM,CONCLDV,CONCLN,CONCLINT,CATE18,CATE18F,CATE18M,C19A24,C19A24F,C19A24M,C25A29,C25A29F,C25A29M,C30A34,C30A34F,C30A34M,C35A39,C35A39F,C35A39M,C40A44,C40A44F,C40A44M,C45A49,C45A49F,C45A49M,C50A54,C50A54F,C50A54M,C55A59,C55A59F,C55A59M,C60A64,C60A64F,C60A64M,C65OUMAIS,C65OUMAISF,C65OUMAISM,CMENOR18,C18,C19,C20,C21,C22,C23,C24,CMAIS20,CMAIS24,C30,CMAIS30,C40,CMAIS40,C50,CMAIS50,C60,CMAIS60,CMAIS60F,C60A69,C60A69F,C70,C70A79,C70A79F,C80,C80OUMAIS,C80OUMAISF,C90,C90OUMAIS,C90OUMAISF,CATE39,CATE39F,C4049,C4049F,C5059,C5059F,C65A69,C65A69F,CBRANCA,CBRANCAF,CPRETA,CPRETAF,CPARDA,CPARDAF,CAMARELA,CAMARELAF,CINDIGENA,CINDIGENAF,CNDI,CNDIF,CND,CNDF,INGR,INGR1S,INGR2S,INGRF,INGRM,INGRD,INGRDM,INGRDV,INGRN,INGRINT,IATE18,IATE18F,IATE18M,I19A24,I19A24F,I19A24M,I25A29,I25A29F,I25A29M,I30A34,I30A34F,I30A34M,I35A39,I35A39F,I35A39M,I40A44,I40A44F,I40A44M,I45A49,I45A49F,I45A49M,I50A54,I50A54F,I50A54M,I55A59,I55A59F,I55A59M,I60A64,I60A64F,I60A64M,I65OUMAIS,I65OUMAISF,I65OUMAISM,IMENOR18,I18,I19,I20,I21,I22,I23,I24,IMAIS20,IMAIS24,I30,IMAIS30,I40,IMAIS40,I50,IMAIS50,I60,IMAIS60,IMAIS60F,I60A69,I60A69F,I70,I70A79,I70A79F,I80,I80OUMAIS,I80OUMAISF,I90,I90OUMAIS,I90OUMAISF,IATE39,IATE39F,I4049,I4049F,I5059,I5059F,I65A69,I65A69F,INGRNOVAS,INGRNOVAS1S,INGRNOVAS2S,INGRNOVASF,INGRNOVASM,INGRNOVASD,INGRNOVASDM,INGRNOVASDV,INGRNOVASN,INGRNOVASINT,INGRVESTENEM,INGROUTROSTIPOS,INGRVEST,INGRVEST1S,INGRVEST2S,INGRVESTF,INGRVESTM,INGRVESTD,INGRVESTDM,INGRVESTDV,INGRVESTN,INGRVESTINT,INGRSOVEST,INGRSOVEST1S,INGRSOVEST2S,INGRENEM,INGRENEM1S,INGRENEM2S,INGRENEMF,INGRENEMM,INGRENEMD,INGRENEMDM,INGRENEMDV,INGRENEMN,INGRENEMINT,INGRSOENEM,INGRSOENEM1S,INGRSOENEM2S,INGRAVSER,INGRAVSER1S,INGRAVSER2S,INGRAVSERF,INGRAVSERM,INGRAVSERD,INGRAVSERDM,INGRAVSERDV,INGRAVSERN,INGRAVSERINT,INGRSOAVSER,INGRSOAVSER1S,INGRSOAVSER2S,INGRSIMP,INGRSIMP1S,INGRSIMP2S,INGRSIMPF,INGRSIMPM,INGRSIMPD,INGRSIMPDM,INGRSIMPDV,INGRSIMPN,INGRSIMPINT,INGREGR,INGREGR1S,INGREGR2S,INGREGRF,INGREGRM,INGREGRD,INGREGRDM,INGREGRDV,INGREGRN,INGREGRINT,INGRESP,INGRESP1S,INGRESP2S,INGRESPF,INGRESPM,INGRESPD,INGRESPDM,INGRESPDV,INGRESPN,INGRESPINT,INGRREMANESC,INGRREMANESC1S,INGRREMANESC2S,INGRREMANESCF,INGRREMANESCM,INGRREMANESCD,INGRREMANESCDM,INGRREMANESCDV,INGRREMANESCN,INGRREMANESCINT,INGROF,INGROF1S,INGROF2S,INGROFF,INGROFM,INGROFD,INGROFDM,INGROFDV,INGROFN,INGROFINT,INGREXOFFICIO,INGREXOFFICIO1S,INGREXOFFICIO2S,INGREXOFFICIOF,INGREXOFFICIOM,INGREXOFFICIOD,INGREXOFFICIODM,INGREXOFFICIODV,INGREXOFFICION,INGREXOFFICIOINT,INGRCONVPECG,INGRCONVPECG1S,INGRCONVPECG2S,INGRCONVPECGF,INGRCONVPECGM,INGRCONVPECGD,INGRCONVPECGDM,INGRCONVPECGDV,INGRCONVPECGN,INGRCONVPECGINT,INGRDECJUD,INGRDECJUD1S,INGRDECJUD2S,INGRDECJUDF,INGRDECJUDM,INGRDECJUDD,INGRDECJUDDM,INGRDECJUDDV,INGRDECJUDN,INGRDECJUDINT,IBRANCA,IBRANCAF,IPRETA,IPRETAF,IPARDA,IPARDAF,IAMARELA,IAMARELAF,IINDIGENA,IINDIGENAF,INDI,INDIF,IND,INDF,MATTRANC,MATTRANCF,MATTRANCM,MATDESVINCULADA,MATDESVINCULADAF,MATDESVINCULADAM,MATTRANSFERIDO,MATTRANSFERIDOF,MATTRANSFERIDOM,MATFALECIDO,MATFALECIDOF,MATFALECIDOM,ALUNO_PARFOR,MALUNO_PARFOR,CALUNO_PARFOR,IALUNO_PARFOR,NACBRAS,MNACBRAS,CNACBRAS,INACBRAS,NACBRASNAT,MNACBRASNAT,CNACBRASNAT,INACBRASNAT,NACESTRANG,MNACESTRANG,CNACESTRANG,INACESTRANG,ALUNO_DEFICIENTE,MATALESP,MATALESPF,MATALESPM,MATALNESP,MEETOTAL,MCEGUEIRA,MCEGUEIRAF,MCEGUEIRAM,MBAIXAVISAO,MBAIXAVISAOF,MBAIXAVISAOM,MSURDEZ,MSURDEZF,MSURDEZM,MAUDITIVA,MAUDITIVAF,MAUDITIVAM,MFISICA,MFISICAF,MFISICAM,MSURDOCEGUEIRA,MSURDOCEGUEIRAF,MSURDOCEGUEIRAM,MMULTIPLA,MMULTIPLAF,MMULTIPLAM,MMENTAL,MMENTALF,MMENTALM,MAUTISMO,MAUTISMOF,MAUTISMOM,MASPERGER,MASPERGERF,MASPERGERM,MRETT,MRETTF,MRETTM,MTD,MTDF,MTDM,MSUPERDOTACAO,MSUPERDOTACAOF,MSUPERDOTACAOM,CONCLTALESP,CONCLTALESPF,CONCLTALESPM,CEETOTAL,CCEGUEIRA,CCEGUEIRAF,CCEGUEIRAM,CBAIXAVISAO,CBAIXAVISAOF,CBAIXAVISAOM,CSURDEZ,CSURDEZF,CSURDEZM,CAUDITIVA,CAUDITIVAF,CAUDITIVAM,CFISICA,CFISICAF,CFISICAM,CSURDOCEGUEIRA,CSURDOCEGUEIRAF,CSURDOCEGUEIRAM,CMULTIPLA,CMULTIPLAF,CMULTIPLAM,CMENTAL,CMENTALF,CMENTALM,CAUTISMO,CAUTISMOF,CAUTISMOM,CASPERGER,CASPERGERF,CASPERGERM,CRETT,CRETTF,CRETTM,CTD,CTDF,CTDM,CSUPERDOTACAO,CSUPERDOTACAOF,CSUPERDOTACAOM,INGRTALESP,INGRTALESPF,INGRTALESPM,IEETOTAL,ICEGUEIRA,ICEGUEIRAF,ICEGUEIRAM,IBAIXAVISAO,IBAIXAVISAOF,IBAIXAVISAOM,ISURDEZ,ISURDEZF,ISURDEZM,IAUDITIVA,IAUDITIVAF,IAUDITIVAM,IFISICA,IFISICAF,IFISICAM,ISURDOCEGUEIRA,ISURDOCEGUEIRAF,ISURDOCEGUEIRAM,IMULTIPLA,IMULTIPLAF,IMULTIPLAM,IMENTAL,IMENTALF,IMENTALM,IAUTISMO,IAUTISMOF,IAUTISMOM,IASPERGER,IASPERGERF,IASPERGERM,IRETT,IRETTF,IRETTM,ITD,ITDF,ITDM,ISUPERDOTACAO,ISUPERDOTACAOF,ISUPERDOTACAOM,MATTRANCALESP,MATTRANCALESPF,MATTRANCALESPM,MATTRANCEETOTAL,MTCEGUEIRA,MTBAIXAVISAO,MTSURDEZ,MTAUDITIVA,MTFISICA,MTSURDOCEGUEIRA,MTMULTIPLA,MTMENTAL,MTAUTISMO,MTASPERGER,MTRETT,MTTD,MTSUPERDOTACAO,MATDESVINCULADAALESP,MATDESVINCULADAALESPF,MATDESVINCULADAALESPM,MATDESVINCULADAEETOTAL,MDCEGUEIRA,MDBAIXAVISAO,MDSURDEZ,MDAUDITIVA,MDFISICA,MDSURDOCEGUEIRA,MDMULTIPLA,MDMENTAL,MDAUTISMO,MDASPERGER,MDRETT,MDTD,MDSUPERDOTACAO,MATTRANSFERIDOALESP,MATTRANSFERIDOALESPF,MATTRANSFERIDOALESPM,MATTRANSFERIDOEETOTAL,MTRCEGUEIRA,MTRBAIXAVISAO,MTRSURDEZ,MTRAUDITIVA,MTRFISICA,MTRSURDOCEGUEIRA,MTRMULTIPLA,MTRMENTAL,MTRAUTISMO,MTRASPERGER,MTRRETT,MTRTD,MTRSUPERDOTACAO,MATFALECIDOALESP,MATFALECIDOALESPF,MATFALECIDOALESPM,MATFALECIDOEETOTAL,MFCEGUEIRA,MFBAIXAVISAO,MFSURDEZ,MFAUDITIVA,MFFISICA,MFSURDOCEGUEIRA,MFMULTIPLA,MFMENTAL,MFAUTISMO,MFASPERGER,MFRETT,MFTD,MFSUPERDOTACAO,ALUNO_FINANCIAMENTO,MATFINANC,CONCLTFINANC,INGRFINANC,RFIES,RPFGE,RPFGM,RPFIES,RPFEE,MRFIES,IRFIES,CRFIES,MRPFGE,MRPFGM,MRPFIES,MRPFEE,CRPFGE,CRPFGM,CRPFIES,CRPFEE,IRPFGE,IRPFGM,IRPFIES,IRPFEE,NRPROUNI,NRPROUNIINT,NRPROUNIPARC,NRPGE,NRPGM,NRPFIES,NRPFEE,MPROUNI,MPROUNII,MPROUNIP,CPROUNI,CPROUNII,CPROUNIP,IPROUNI,IPROUNII,IPROUNIP,MNRPGE,MNRPGM,MNRPFIES,MNRPFEE,CNRPGE,CNRPGM,CNRPFIES,CNRPFEE,INRPGE,INRPGM,INRPFIES,INRPFEE,ALUNO_RESERVA_VAGA,MAT_RESERVA_VAGA,CONCLT_RESERVA_VAGA,INGR_RESERVA_VAGA,VREDEPUBLICA,VETINICO,VPDEF,VSOCIAL_RF,VOUTROS,MVREDEPUBLICA,MVETINICO,MVPDEF,MVSOCIAL_RF,MVOUTROS,CVREDEPUBLICA,CVETINICO,CVPDEF,CVSOCIAL_RF,CVOUTROS,IVREDEPUBLICA,IVETINICO,IVPDEF,IVSOCIAL_RF,IVOUTROS,ALUNO_APOIO_SOCIAL,AS_ALIMENTACAO,AS_MORADIA,AS_TRANSPORTE,AS_MATDIDATICO,AS_BOLSATRAB,AS_BOLSAPERM,ALUNO_EXTRA_CURRICULAR,ACPESQUISA,ACEXTENSAO,ACMONITORIA,ACESTAGIO,BOLSAPESQUISA,BOLSAEXTENSAO,BOLSAMONITORIA,BOLESTAGIO,MBOLSATRAB,MBOLSAPERM,MBOLSAPESQUISA,MBOLSAEXTENSAO,MBOLSAMONITORIA,MBOLSAESTAGIO,PROCEDUCPUBLICA,PROCEDUCPRIVADA,PROCNAOINFORMADA,MPROCEDUCPUBLICA,IPROCEDUCPUBLICA,CPROCEDUCPUBLICA,MPROCEDUCPRIVADA,IPROCEDUCPRIVADA,CPROCEDUCPRIVADA,MPROCNAOINFORMADA,IPROCNAOINFORMADA,CPROCNAOINFORMADA,NU_CARGA_HORARIA,AJUDA_DEFICIENTE,CO_NIVEL_ACADEMICO,CO_MODALIDADE_ENSINO,TP_ATRIBUTO_INGRESSO,ATRIBUTO_INGRESSO,CURSOGRATUITO
2010,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,391,MINISTÉRIO DA EDUCAÇÃO,00394445018817,1,Universidade,1,Pública,1,Federal,1,Federal,3,Sudeste,33,Rio de Janeiro,RJ,Rio de Janeiro,3304557,330601804557,1,Capital,14323,FÍSICA,3,Sudeste,33,Rio de Janeiro,RJ,Rio de Janeiro,3304557,330601804557,330601804557,1,Capital,05,"Ciências naturais, matemática e estatística",053,Ciências físicas,0533,Física,0533F01,Física,1,Bacharelado,1GRADP,Graduação Presencial,657978,Cidade Universitária,,255,1,40,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,154,24,130,154,0,0,0,154,11,1,10,119,21,98,21,2,19,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,27,22,27,20,10,103,24,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,12,5,1,27,6,1,0,1,0,4,0,30,5,21,0,0,4,17,21,0,0,0,21,0,0,0,20,3,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,6,3,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,5,3,0,0,1,0,0,0,1,0,36,0,0,3,33,36,0,0,0,36,11,1,10,21,2,19,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,9,2,2,0,0,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,32,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,4,0,0,0,0,0,2,0,17,2,31,6,25,58,9,49,12,4,8,0,0,0,0,0,0,0,253,153,21,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,5,253,0,0,16,60,51,2,10,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,1
2010,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,391,MINISTÉRIO DA EDUCAÇÃO,00394445018817,1,Universidade,1,Pública,1,Federal,1,Federal,3,Sudeste,33,Rio de Janeiro,RJ,Rio de Janeiro,3304557,330601804557,1,Capital,14324,ASTRONOMIA,3,Sudeste,33,Rio de Janeiro,RJ,Rio de Janeiro,3304557,330601804557,330601804557,1,Capital,05,"Ciências naturais, matemática e estatística",053,Ciências físicas,0533,Física,0533A01,Astronomia,1,Bacharelado,1GRADP,Graduação Presencial,1005031,OBSERVATÓRIO DO VALONGO,,110,1,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,61,22,39,61,0,0,0,61,6,2,4,38,13,25,13,5,8,1,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,8,9,2,9,4,6,38,17,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,4,2,15,4,1,1,0,0,1,0,11,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,15,19,0,0,0,19,6,2,4,11,1,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,0,1,0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,13,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,2,1,0,0,0,0,0,0,7,1,23,6,17,18,8,10,8,1,7,0,0,0,0,0,0,0,107,60,1,18,1,1,0,1,2,0,0,0,3,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,3,109,0,0,7,23,16,10,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,1
2010,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,391,MINISTÉRIO DA EDUCAÇÃO,00394445018817,1,Universidade,1,Pública,1,Federal,1,Federal,3,Sudeste,33,Rio de Janeiro,RJ,Rio de Janeiro,3304557,330601804557,1,Capital,14325,METEOROLOGIA,3,Sudeste,33,Rio de Janeiro,RJ,Rio de Janeiro,3304557,330601804557,330601804557,1,Capital,05,"Ciências naturais, matemática e estatística",053,Ciências físicas,0532,Ciências da terra,0532M01,Meteorologia,1,Bacharelado,1GRADP,Graduação Presencial,657978,Cidade Universitária,,189,1,40,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,125,61,64,125,0,0,0,125,7,6,1,87,45,42,26,10,16,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,20,15,22,14,10,6,83,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,27,7,7,22,12,0,0,0,0,4,2,29,13,18,0,0,11,7,18,0,0,0,18,0,0,0,6,5,1,11,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,18,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,1,7,5,0,0,0,0,0,0,1,0,41,0,0,26,15,41,0,0,0,41,7,6,1,33,19,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,6,8,2,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,15,41,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,4,4,1,1,0,0,0,0,2,1,19,12,31,12,19,31,13,18,2,0,2,0,0,0,0,0,0,0,189,125,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,5,188,0,0,16,48,44,5,16,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,1
